Author 1,Author 2,ID 1,ID 2,Affiliation 1,Affiliation 2,Year,DOI,EID,General Areas,Specific Areas,AUID 1,AUID 2
Kyaw Wunna,Leonelia C. Abella,57194240503,57194233953,De La Salle University,De La Salle University,2017,nan,2-s2.0-85019473322,Chemical Engineering (all),CENG,AUID-57194240503,AUID-57194233953
Kyaw Wunna,Pag Asa D. Gaspillo,57194240503,6602227949,De La Salle University,De La Salle University,2017,nan,2-s2.0-85019473322,Chemical Engineering (all),CENG,AUID-57194240503,AUID-6602227949
Joseph L. Auresenia,Leonelia C. Abella,6507238113,57194233953,De La Salle University,De La Salle University,2017,nan,2-s2.0-85019473322,Chemical Engineering (all),CENG,AUID-6507238113,AUID-57194233953
Joseph L. Auresenia,Pag Asa D. Gaspillo,6507238113,6602227949,De La Salle University,De La Salle University,2017,nan,2-s2.0-85019473322,Chemical Engineering (all),CENG,AUID-6507238113,AUID-6602227949
Leonelia C. Abella,Pag Asa D. Gaspillo,57194233953,6602227949,De La Salle University,De La Salle University,2017,nan,2-s2.0-85019473322,Chemical Engineering (all),CENG,AUID-57194233953,AUID-6602227949
Neil Stephen Lopez,Jose Bienvenido Manuel M. Biona,56770776600,21742187700,De La Salle University,De La Salle University,2017,nan,2-s2.0-85028987768,"Building and Construction; Energy (all); Mechanical Engineering; Management, Monitoring, Policy and Law",ENGI; ENER; ENVI,AUID-56770776600,AUID-21742187700
Neil Stephen Lopez,Anthony Shun Fung Chiu,56770776600,57202363313,De La Salle University,De La Salle University,2017,nan,2-s2.0-85028987768,"Building and Construction; Energy (all); Mechanical Engineering; Management, Monitoring, Policy and Law",ENGI; ENER; ENVI,AUID-56770776600,AUID-57202363313
Jose Bienvenido Manuel M. Biona,Anthony Shun Fung Chiu,21742187700,57202363313,De La Salle University,De La Salle University,2017,nan,2-s2.0-85028987768,"Building and Construction; Energy (all); Mechanical Engineering; Management, Monitoring, Policy and Law",ENGI; ENER; ENVI,AUID-21742187700,AUID-57202363313
Rito V. Baring,Romeo B. Lee,26036948400,7408201794,De La Salle University,De La Salle University,2017,nan,2-s2.0-85021304242,History; Sociology and Political Science; Economics and Econometrics; Political Science and International Relations,ARTS; SOCI; ECON,AUID-26036948400,AUID-7408201794
Rito V. Baring,Madelene Sta Maria,26036948400,56028161100,De La Salle University,De La Salle University,2017,nan,2-s2.0-85021304242,History; Sociology and Political Science; Economics and Econometrics; Political Science and International Relations,ARTS; SOCI; ECON,AUID-26036948400,AUID-56028161100
Romeo B. Lee,Madelene Sta Maria,7408201794,56028161100,De La Salle University,De La Salle University,2017,nan,2-s2.0-85021304242,History; Sociology and Political Science; Economics and Econometrics; Political Science and International Relations,ARTS; SOCI; ECON,AUID-7408201794,AUID-56028161100
Kristina Ticman,Ivy Elaine A. Cadalzo,57194030666,57190383594,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-57194030666,AUID-57190383594
Kristina Ticman,Al Jayson G. Songcuan,57194030666,56368590100,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-57194030666,AUID-56368590100
Kristina Ticman,Gay Amabelle Go,57194030666,56405328400,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-57194030666,AUID-56405328400
Kristina Ticman,Rudolph V. Peralta,57194030666,57188870545,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-57194030666,AUID-57188870545
Kristina Ticman,Rey L. Jalbuena,57194030666,57188878017,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-57194030666,AUID-57188878017
Kristina Ticman,Rey Rusty A. Quides,57194030666,57194033031,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-57194030666,AUID-57194033031
Kristina Ticman,Charmaine A. Cruz,57194030666,56567447100,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-57194030666,AUID-56567447100
Kristina Ticman,Mia Shaira P. Estabillo,57194030666,57188881411,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-57194030666,AUID-57188881411
Kristina Ticman,Mark Vener D. Vergara,57194030666,56924827200,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-57194030666,AUID-56924827200
Kristina Ticman,Alexis Richard C. Claridades,57194030666,57191824817,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-57194030666,AUID-57191824817
Kristina Ticman,Ayin M. Tamondong,57194030666,56041369100,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-57194030666,AUID-56041369100
Ivy Elaine A. Cadalzo,Al Jayson G. Songcuan,57190383594,56368590100,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-57190383594,AUID-56368590100
Ivy Elaine A. Cadalzo,Gay Amabelle Go,57190383594,56405328400,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-57190383594,AUID-56405328400
Ivy Elaine A. Cadalzo,Rudolph V. Peralta,57190383594,57188870545,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-57190383594,AUID-57188870545
Ivy Elaine A. Cadalzo,Rey L. Jalbuena,57190383594,57188878017,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-57190383594,AUID-57188878017
Ivy Elaine A. Cadalzo,Rey Rusty A. Quides,57190383594,57194033031,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-57190383594,AUID-57194033031
Ivy Elaine A. Cadalzo,Charmaine A. Cruz,57190383594,56567447100,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-57190383594,AUID-56567447100
Ivy Elaine A. Cadalzo,Mia Shaira P. Estabillo,57190383594,57188881411,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-57190383594,AUID-57188881411
Ivy Elaine A. Cadalzo,Mark Vener D. Vergara,57190383594,56924827200,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-57190383594,AUID-56924827200
Ivy Elaine A. Cadalzo,Alexis Richard C. Claridades,57190383594,57191824817,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-57190383594,AUID-57191824817
Ivy Elaine A. Cadalzo,Ayin M. Tamondong,57190383594,56041369100,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-57190383594,AUID-56041369100
Al Jayson G. Songcuan,Gay Amabelle Go,56368590100,56405328400,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-56368590100,AUID-56405328400
Al Jayson G. Songcuan,Rudolph V. Peralta,56368590100,57188870545,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-56368590100,AUID-57188870545
Al Jayson G. Songcuan,Rey L. Jalbuena,56368590100,57188878017,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-56368590100,AUID-57188878017
Al Jayson G. Songcuan,Rey Rusty A. Quides,56368590100,57194033031,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-56368590100,AUID-57194033031
Al Jayson G. Songcuan,Charmaine A. Cruz,56368590100,56567447100,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-56368590100,AUID-56567447100
Al Jayson G. Songcuan,Mia Shaira P. Estabillo,56368590100,57188881411,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-56368590100,AUID-57188881411
Al Jayson G. Songcuan,Mark Vener D. Vergara,56368590100,56924827200,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-56368590100,AUID-56924827200
Al Jayson G. Songcuan,Alexis Richard C. Claridades,56368590100,57191824817,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-56368590100,AUID-57191824817
Al Jayson G. Songcuan,Ayin M. Tamondong,56368590100,56041369100,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-56368590100,AUID-56041369100
Gay Amabelle Go,Rudolph V. Peralta,56405328400,57188870545,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-56405328400,AUID-57188870545
Gay Amabelle Go,Rey L. Jalbuena,56405328400,57188878017,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-56405328400,AUID-57188878017
Gay Amabelle Go,Rey Rusty A. Quides,56405328400,57194033031,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-56405328400,AUID-57194033031
Gay Amabelle Go,Charmaine A. Cruz,56405328400,56567447100,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-56405328400,AUID-56567447100
Gay Amabelle Go,Mia Shaira P. Estabillo,56405328400,57188881411,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-56405328400,AUID-57188881411
Gay Amabelle Go,Mark Vener D. Vergara,56405328400,56924827200,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-56405328400,AUID-56924827200
Gay Amabelle Go,Alexis Richard C. Claridades,56405328400,57191824817,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-56405328400,AUID-57191824817
Gay Amabelle Go,Ayin M. Tamondong,56405328400,56041369100,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-56405328400,AUID-56041369100
Rudolph V. Peralta,Rey L. Jalbuena,57188870545,57188878017,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-57188870545,AUID-57188878017
Rudolph V. Peralta,Rey Rusty A. Quides,57188870545,57194033031,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-57188870545,AUID-57194033031
Rudolph V. Peralta,Charmaine A. Cruz,57188870545,56567447100,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-57188870545,AUID-56567447100
Rudolph V. Peralta,Mia Shaira P. Estabillo,57188870545,57188881411,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-57188870545,AUID-57188881411
Rudolph V. Peralta,Mark Vener D. Vergara,57188870545,56924827200,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-57188870545,AUID-56924827200
Rudolph V. Peralta,Alexis Richard C. Claridades,57188870545,57191824817,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-57188870545,AUID-57191824817
Rudolph V. Peralta,Ayin M. Tamondong,57188870545,56041369100,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-57188870545,AUID-56041369100
Rey L. Jalbuena,Rey Rusty A. Quides,57188878017,57194033031,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-57188878017,AUID-57194033031
Rey L. Jalbuena,Charmaine A. Cruz,57188878017,56567447100,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-57188878017,AUID-56567447100
Rey L. Jalbuena,Mia Shaira P. Estabillo,57188878017,57188881411,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-57188878017,AUID-57188881411
Rey L. Jalbuena,Mark Vener D. Vergara,57188878017,56924827200,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-57188878017,AUID-56924827200
Rey L. Jalbuena,Alexis Richard C. Claridades,57188878017,57191824817,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-57188878017,AUID-57191824817
Rey L. Jalbuena,Ayin M. Tamondong,57188878017,56041369100,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-57188878017,AUID-56041369100
Rey Rusty A. Quides,Charmaine A. Cruz,57194033031,56567447100,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-57194033031,AUID-56567447100
Rey Rusty A. Quides,Mia Shaira P. Estabillo,57194033031,57188881411,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-57194033031,AUID-57188881411
Rey Rusty A. Quides,Mark Vener D. Vergara,57194033031,56924827200,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-57194033031,AUID-56924827200
Rey Rusty A. Quides,Alexis Richard C. Claridades,57194033031,57191824817,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-57194033031,AUID-57191824817
Rey Rusty A. Quides,Ayin M. Tamondong,57194033031,56041369100,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-57194033031,AUID-56041369100
Charmaine A. Cruz,Mia Shaira P. Estabillo,56567447100,57188881411,University of the Philippines - Diliman,University of the Philippines - Diliman,2017,nan,2-s2.0-85047395210,Computer Networks and Communications,COMP,AUID-56567447100,AUID-57188881411
